State,date,Positive COVID Tests,Total COVID Tests,Month,Day,Year,COVID Positivity Rate
Arkansas,4/28/2020,3111.0,40671.0,04 Apr,28,2020,7.65
American Samoa,4/28/2020,0.0,3.0,04 Apr,28,2020,0.0
Arizona,4/28/2020,6948.0,67438.0,04 Apr,28,2020,10.3
California,4/28/2020,45031.0,577608.0,04 Apr,28,2020,7.8
Colorado,4/28/2020,13879.0,72403.0,04 Apr,28,2020,19.17
Connecticut,4/28/2020,26312.0,92745.0,04 Apr,28,2020,28.37
District of Columbia,4/28/2020,3994.0,18885.0,04 Apr,28,2020,21.15
Delaware,4/28/2020,4575.0,21180.0,04 Apr,28,2020,21.6
Florida,4/28/2020,32846.0,366875.0,04 Apr,28,2020,8.95
Georgia,4/28/2020,24615.0,140020.0,04 Apr,28,2020,17.58
Guam,4/28/2020,144.0,1682.0,04 Apr,28,2020,8.56
Hawaii,4/28/2020,607.0,30007.0,04 Apr,28,2020,2.02
Iowa,4/28/2020,6376.0,39823.0,04 Apr,28,2020,16.01
Idaho,4/28/2020,1917.0,20052.0,04 Apr,28,2020,9.56
Illinois,4/28/2020,48102.0,242189.0,04 Apr,28,2020,19.86
Indiana,4/28/2020,16588.0,87181.0,04 Apr,28,2020,19.03
Kansas,4/28/2020,3491.0,28090.0,04 Apr,28,2020,12.43
Kentucky,4/28/2020,4146.0,48798.0,04 Apr,28,2020,8.5
Louisiana,4/28/2020,27286.0,151108.0,04 Apr,28,2020,18.06
Massachusetts,4/28/2020,58302.0,321343.0,04 Apr,28,2020,18.14
Maryland,4/28/2020,20113.0,107785.0,04 Apr,28,2020,18.66
Maine,4/28/2020,1040.0,17824.0,04 Apr,28,2020,5.83
Michigan,4/28/2020,45538.0,194448.0,04 Apr,28,2020,23.42
Minnesota,4/28/2020,6788.0,70036.0,04 Apr,28,2020,9.69
Missouri,4/28/2020,7303.0,75149.0,04 Apr,28,2020,9.72
Northern Mariana Islands,4/28/2020,14.0,65.0,04 Apr,28,2020,21.54
Mississippi,4/28/2020,6342.0,64412.0,04 Apr,28,2020,9.85
Montana,4/28/2020,451.0,13191.0,04 Apr,28,2020,3.42
North Carolina,4/28/2020,9568.0,112752.0,04 Apr,28,2020,8.49
North Dakota,4/28/2020,991.0,24929.0,04 Apr,28,2020,3.98
Nebraska,4/28/2020,3358.0,23605.0,04 Apr,28,2020,14.23
New Hampshire,4/28/2020,1938.0,21676.0,04 Apr,28,2020,8.94
New Jersey,4/28/2020,113856.0,234359.0,04 Apr,28,2020,48.58
New Mexico,4/28/2020,2823.0,58803.0,04 Apr,28,2020,4.8
Nevada,4/28/2020,4805.0,40119.0,04 Apr,28,2020,11.98
New York,4/28/2020,295106.0,844994.0,04 Apr,28,2020,34.92
Ohio,4/28/2020,16769.0,123347.0,04 Apr,28,2020,13.59
Oklahoma,4/28/2020,3410.0,59699.0,04 Apr,28,2020,5.71
Oregon,4/28/2020,2354.0,51198.0,04 Apr,28,2020,4.6
Pennsylvania,4/28/2020,43264.0,209088.0,04 Apr,28,2020,20.69
Puerto Rico,4/28/2020,1400.0,10713.0,04 Apr,28,2020,13.07
Rhode Island,4/28/2020,8296.0,59858.0,04 Apr,28,2020,13.86
South Carolina,4/28/2020,5613.0,52145.0,04 Apr,28,2020,10.76
South Dakota,4/28/2020,2313.0,16612.0,04 Apr,28,2020,13.92
Tennesee,4/28/2020,10052.0,161928.0,04 Apr,28,2020,6.21
Texas,4/28/2020,26171.0,300384.0,04 Apr,28,2020,8.71
Utah,4/28/2020,4343.0,102439.0,04 Apr,28,2020,4.24
Virginia,4/28/2020,14339.0,102182.0,04 Apr,28,2020,14.03
Virgin Islands,4/28/2020,59.0,778.0,04 Apr,28,2020,7.58
Vermont,4/28/2020,862.0,14809.0,04 Apr,28,2020,5.82
Washington,4/28/2020,15043.0,208382.0,04 Apr,28,2020,7.22
Wisconsin,4/28/2020,7391.0,70926.0,04 Apr,28,2020,10.42
West Virginia,4/28/2020,1079.0,43055.0,04 Apr,28,2020,2.51
Wyoming,4/28/2020,536.0,8762.0,04 Apr,28,2020,6.12
Alaska,4/27/2020,345.0,16256.0,04 Apr,27,2020,2.12
Alabama,4/27/2020,6499.0,73997.0,04 Apr,27,2020,8.78
Arkansas,4/27/2020,3017.0,40457.0,04 Apr,27,2020,7.46
American Samoa,4/27/2020,0.0,3.0,04 Apr,27,2020,0.0
Arizona,4/27/2020,6716.0,66543.0,04 Apr,27,2020,10.09
California,4/27/2020,43464.0,553409.0,04 Apr,27,2020,7.85
Colorado,4/27/2020,13441.0,69744.0,04 Apr,27,2020,19.27
Connecticut,4/27/2020,25269.0,79811.0,04 Apr,27,2020,31.66
District of Columbia,4/27/2020,3892.0,18416.0,04 Apr,27,2020,21.13
Delaware,4/27/2020,4162.0,19616.0,04 Apr,27,2020,21.22
Florida,4/27/2020,32138.0,356463.0,04 Apr,27,2020,9.02
Georgia,4/27/2020,23913.0,127169.0,04 Apr,27,2020,18.8
Guam,4/27/2020,142.0,1566.0,04 Apr,27,2020,9.07
Hawaii,4/27/2020,606.0,29758.0,04 Apr,27,2020,2.04
Iowa,4/27/2020,5868.0,38150.0,04 Apr,27,2020,15.38
Idaho,4/27/2020,1897.0,20024.0,04 Apr,27,2020,9.47
Illinois,4/27/2020,45883.0,227628.0,04 Apr,27,2020,20.16
Indiana,4/27/2020,15961.0,84476.0,04 Apr,27,2020,18.89
Kansas,4/27/2020,3328.0,27167.0,04 Apr,27,2020,12.25
Kentucky,4/27/2020,4074.0,48474.0,04 Apr,27,2020,8.4
Louisiana,4/27/2020,27068.0,146989.0,04 Apr,27,2020,18.41
Massachusetts,4/27/2020,56462.0,306068.0,04 Apr,27,2020,18.45
Maryland,4/27/2020,19487.0,104976.0,04 Apr,27,2020,18.56
Maine,4/27/2020,1023.0,17807.0,04 Apr,27,2020,5.74
Michigan,4/27/2020,44709.0,185681.0,04 Apr,27,2020,24.08
Minnesota,4/27/2020,6187.0,66690.0,04 Apr,27,2020,9.28
Missouri,4/27/2020,7171.0,74013.0,04 Apr,27,2020,9.69
Northern Mariana Islands,4/27/2020,14.0,65.0,04 Apr,27,2020,21.54
Mississippi,4/27/2020,6094.0,63462.0,04 Apr,27,2020,9.6
Montana,4/27/2020,449.0,13033.0,04 Apr,27,2020,3.45
North Carolina,4/27/2020,9142.0,109920.0,04 Apr,27,2020,8.32
North Dakota,4/27/2020,942.0,23475.0,04 Apr,27,2020,4.01
Nebraska,4/27/2020,3028.0,22363.0,04 Apr,27,2020,13.54
New Hampshire,4/27/2020,1864.0,21029.0,04 Apr,27,2020,8.86
New Jersey,4/27/2020,111188.0,227775.0,04 Apr,27,2020,48.81
New Mexico,4/27/2020,2726.0,56615.0,04 Apr,27,2020,4.81
Nevada,4/27/2020,4690.0,38813.0,04 Apr,27,2020,12.08
New York,4/27/2020,291996.0,826095.0,04 Apr,27,2020,35.35
Ohio,4/27/2020,16325.0,120017.0,04 Apr,27,2020,13.6
Oklahoma,4/27/2020,3280.0,53171.0,04 Apr,27,2020,6.17
Oregon,4/27/2020,2354.0,51198.0,04 Apr,27,2020,4.6
Pennsylvania,4/27/2020,42050.0,203422.0,04 Apr,27,2020,20.67
Puerto Rico,4/27/2020,1389.0,10702.0,04 Apr,27,2020,12.98
Rhode Island,4/27/2020,7972.0,57989.0,04 Apr,27,2020,13.75
South Carolina,4/27/2020,5490.0,50761.0,04 Apr,27,2020,10.82
South Dakota,4/27/2020,2245.0,16375.0,04 Apr,27,2020,13.71
Tennesee,4/27/2020,9918.0,154402.0,04 Apr,27,2020,6.42
Texas,4/27/2020,25297.0,290517.0,04 Apr,27,2020,8.71
Utah,4/27/2020,4233.0,100195.0,04 Apr,27,2020,4.22
Virginia,4/27/2020,13535.0,98928.0,04 Apr,27,2020,13.68
Virgin Islands,4/27/2020,59.0,775.0,04 Apr,27,2020,7.61
Vermont,4/27/2020,862.0,14681.0,04 Apr,27,2020,5.87
Washington,4/27/2020,14748.0,202414.0,04 Apr,27,2020,7.29
Wisconsin,4/27/2020,7161.0,68472.0,04 Apr,27,2020,10.46
West Virginia,4/27/2020,1063.0,43039.0,04 Apr,27,2020,2.47
Wyoming,4/27/2020,520.0,8317.0,04 Apr,27,2020,6.25
Alaska,4/26/2020,341.0,16177.0,04 Apr,26,2020,2.11
Alabama,4/26/2020,6270.0,73551.0,04 Apr,26,2020,8.52
Arkansas,4/26/2020,2941.0,39469.0,04 Apr,26,2020,7.45
American Samoa,4/26/2020,0.0,3.0,04 Apr,26,2020,0.0
Arizona,4/26/2020,6526.0,64811.0,04 Apr,26,2020,10.07
California,4/26/2020,42164.0,526084.0,04 Apr,26,2020,8.01
Colorado,4/26/2020,12968.0,66507.0,04 Apr,26,2020,19.5
Connecticut,4/26/2020,25269.0,79811.0,04 Apr,26,2020,31.66
District of Columbia,4/26/2020,3841.0,18068.0,04 Apr,26,2020,21.26
Delaware,4/26/2020,4034.0,19249.0,04 Apr,26,2020,20.96
Florida,4/26/2020,31528.0,344613.0,04 Apr,26,2020,9.15
Georgia,4/26/2020,23401.0,123223.0,04 Apr,26,2020,18.99
Guam,4/26/2020,141.0,1528.0,04 Apr,26,2020,9.23
Hawaii,4/26/2020,603.0,29182.0,04 Apr,26,2020,2.07
Iowa,4/26/2020,5476.0,36090.0,04 Apr,26,2020,15.17
Idaho,4/26/2020,1887.0,19498.0,04 Apr,26,2020,9.68
Illinois,4/26/2020,43903.0,214952.0,04 Apr,26,2020,20.42
Indiana,4/26/2020,15012.0,81708.0,04 Apr,26,2020,18.37
Kansas,4/26/2020,3174.0,26227.0,04 Apr,26,2020,12.1
Kentucky,4/26/2020,3905.0,46558.0,04 Apr,26,2020,8.39
Louisiana,4/26/2020,26773.0,143036.0,04 Apr,26,2020,18.72
Massachusetts,4/26/2020,54938.0,292273.0,04 Apr,26,2020,18.8
Maryland,4/26/2020,18581.0,96665.0,04 Apr,26,2020,19.22
Maine,4/26/2020,1015.0,17799.0,04 Apr,26,2020,5.7
Michigan,4/26/2020,43789.0,178220.0,04 Apr,26,2020,24.57
Minnesota,4/26/2020,5512.0,64673.0,04 Apr,26,2020,8.52
Missouri,4/26/2020,6997.0,72715.0,04 Apr,26,2020,9.62
Northern Mariana Islands,4/26/2020,14.0,65.0,04 Apr,26,2020,21.54
Mississippi,4/26/2020,5911.0,60788.0,04 Apr,26,2020,9.72
Montana,4/26/2020,448.0,12862.0,04 Apr,26,2020,3.48
North Carolina,4/26/2020,8830.0,107894.0,04 Apr,26,2020,8.18
North Dakota,4/26/2020,867.0,21481.0,04 Apr,26,2020,4.04
Nebraska,4/26/2020,2732.0,21228.0,04 Apr,26,2020,12.87
New Hampshire,4/26/2020,1787.0,20398.0,04 Apr,26,2020,8.76
New Jersey,4/26/2020,109038.0,223144.0,04 Apr,26,2020,48.86
New Mexico,4/26/2020,2660.0,53735.0,04 Apr,26,2020,4.95
Nevada,4/26/2020,4602.0,38186.0,04 Apr,26,2020,12.05
New York,4/26/2020,288045.0,805350.0,04 Apr,26,2020,35.77
Ohio,4/26/2020,15963.0,116386.0,04 Apr,26,2020,13.72
Oklahoma,4/26/2020,3253.0,53144.0,04 Apr,26,2020,6.12
Oregon,4/26/2020,2311.0,48964.0,04 Apr,26,2020,4.72
Pennsylvania,4/26/2020,41165.0,198593.0,04 Apr,26,2020,20.73
Puerto Rico,4/26/2020,1371.0,10684.0,04 Apr,26,2020,12.83
Rhode Island,4/26/2020,7769.0,55364.0,04 Apr,26,2020,14.03
South Carolina,4/26/2020,5490.0,50761.0,04 Apr,26,2020,10.82
South Dakota,4/26/2020,2212.0,16274.0,04 Apr,26,2020,13.59
Tennesee,4/26/2020,9667.0,147474.0,04 Apr,26,2020,6.56
Texas,4/26/2020,24631.0,276021.0,04 Apr,26,2020,8.92
Utah,4/26/2020,4123.0,95702.0,04 Apr,26,2020,4.31
Virginia,4/26/2020,12970.0,95186.0,04 Apr,26,2020,13.63
Virgin Islands,4/26/2020,57.0,757.0,04 Apr,26,2020,7.53
Vermont,4/26/2020,855.0,14373.0,04 Apr,26,2020,5.95
Washington,4/26/2020,14379.0,196617.0,04 Apr,26,2020,7.31
Wisconsin,4/26/2020,6963.0,66198.0,04 Apr,26,2020,10.52
West Virginia,4/26/2020,1044.0,39063.0,04 Apr,26,2020,2.67
Wyoming,4/26/2020,502.0,8299.0,04 Apr,26,2020,6.05
Alaska,4/25/2020,339.0,15732.0,04 Apr,25,2020,2.15
Alabama,4/25/2020,6137.0,71344.0,04 Apr,25,2020,8.6
Arkansas,4/25/2020,2829.0,38053.0,04 Apr,25,2020,7.43
American Samoa,4/25/2020,0.0,3.0,04 Apr,25,2020,0.0
Arizona,4/25/2020,6280.0,62508.0,04 Apr,25,2020,10.05
California,4/25/2020,41137.0,506035.0,04 Apr,25,2020,8.13
Colorado,4/25/2020,12255.0,63564.0,04 Apr,25,2020,19.28
Connecticut,4/25/2020,24582.0,77602.0,04 Apr,25,2020,31.68
District of Columbia,4/25/2020,3699.0,17302.0,04 Apr,25,2020,21.38
Delaware,4/25/2020,3576.0,17698.0,04 Apr,25,2020,20.21
Florida,4/25/2020,30839.0,333099.0,04 Apr,25,2020,9.26
Georgia,4/25/2020,22695.0,119014.0,04 Apr,25,2020,19.07
Guam,4/25/2020,141.0,1449.0,04 Apr,25,2020,9.73
Hawaii,4/25/2020,601.0,28565.0,04 Apr,25,2020,2.1
Iowa,4/25/2020,5092.0,34350.0,04 Apr,25,2020,14.82
Idaho,4/25/2020,1870.0,19481.0,04 Apr,25,2020,9.6
Illinois,4/25/2020,41777.0,201617.0,04 Apr,25,2020,20.72
Indiana,4/25/2020,14395.0,79774.0,04 Apr,25,2020,18.04
Kansas,4/25/2020,3056.0,25199.0,04 Apr,25,2020,12.13
Kentucky,4/25/2020,3779.0,44962.0,04 Apr,25,2020,8.4
Louisiana,4/25/2020,26512.0,139002.0,04 Apr,25,2020,19.07
Massachusetts,4/25/2020,53348.0,286065.0,04 Apr,25,2020,18.65
Maryland,4/25/2020,17766.0,89123.0,04 Apr,25,2020,19.93
Maine,4/25/2020,990.0,17774.0,04 Apr,25,2020,5.57
Michigan,4/25/2020,43263.0,172218.0,04 Apr,25,2020,25.12
Minnesota,4/25/2020,5127.0,62109.0,04 Apr,25,2020,8.25
Missouri,4/25/2020,6826.0,69988.0,04 Apr,25,2020,9.75
Northern Mariana Islands,4/25/2020,14.0,65.0,04 Apr,25,2020,21.54
Mississippi,4/25/2020,5718.0,58957.0,04 Apr,25,2020,9.7
Montana,4/25/2020,445.0,12497.0,04 Apr,25,2020,3.56
North Carolina,4/25/2020,8623.0,105265.0,04 Apr,25,2020,8.19
North Dakota,4/25/2020,803.0,20293.0,04 Apr,25,2020,3.96
Nebraska,4/25/2020,2421.0,19973.0,04 Apr,25,2020,12.12
New Hampshire,4/25/2020,1720.0,19568.0,04 Apr,25,2020,8.79
New Jersey,4/25/2020,105523.0,213686.0,04 Apr,25,2020,49.38
New Mexico,4/25/2020,2521.0,51510.0,04 Apr,25,2020,4.89
Nevada,4/25/2020,4539.0,37208.0,04 Apr,25,2020,12.2
New York,4/25/2020,282143.0,777568.0,04 Apr,25,2020,36.29
Ohio,4/25/2020,15587.0,111983.0,04 Apr,25,2020,13.92
Oklahoma,4/25/2020,3193.0,53084.0,04 Apr,25,2020,6.01
Oregon,4/25/2020,2253.0,47377.0,04 Apr,25,2020,4.76
Pennsylvania,4/25/2020,40049.0,192935.0,04 Apr,25,2020,20.76
Puerto Rico,4/25/2020,1307.0,10620.0,04 Apr,25,2020,12.31
Rhode Island,4/25/2020,7493.0,52765.0,04 Apr,25,2020,14.2
South Carolina,4/25/2020,5253.0,49014.0,04 Apr,25,2020,10.72
South Dakota,4/25/2020,2147.0,15596.0,04 Apr,25,2020,13.77
Tennesee,4/25/2020,9189.0,141406.0,04 Apr,25,2020,6.5
Texas,4/25/2020,23773.0,262816.0,04 Apr,25,2020,9.05
Utah,4/25/2020,3948.0,90206.0,04 Apr,25,2020,4.38
Virginia,4/25/2020,12366.0,91125.0,04 Apr,25,2020,13.57
Virgin Islands,4/25/2020,55.0,748.0,04 Apr,25,2020,7.35
Vermont,4/25/2020,852.0,14122.0,04 Apr,25,2020,6.03
Washington,4/25/2020,14266.0,194532.0,04 Apr,25,2020,7.33
Wisconsin,4/25/2020,6715.0,63853.0,04 Apr,25,2020,10.52
West Virginia,4/25/2020,1020.0,32966.0,04 Apr,25,2020,3.09
Wyoming,4/25/2020,491.0,8288.0,04 Apr,25,2020,5.92
Alaska,4/24/2020,339.0,12281.0,04 Apr,24,2020,2.76
Alabama,4/24/2020,5832.0,52695.0,04 Apr,24,2020,11.07
Arkansas,4/24/2020,2741.0,35578.0,04 Apr,24,2020,7.7
American Samoa,4/24/2020,0.0,3.0,04 Apr,24,2020,0.0
Arizona,4/24/2020,6045.0,60714.0,04 Apr,24,2020,9.96
California,4/24/2020,39254.0,494173.0,04 Apr,24,2020,7.94
Colorado,4/24/2020,11262.0,58315.0,04 Apr,24,2020,19.31
Connecticut,4/24/2020,23921.0,74038.0,04 Apr,24,2020,32.31
District of Columbia,4/24/2020,3528.0,16533.0,04 Apr,24,2020,21.34
Delaware,4/24/2020,3442.0,17379.0,04 Apr,24,2020,19.81
Florida,4/24/2020,30174.0,316959.0,04 Apr,24,2020,9.52
Georgia,4/24/2020,22147.0,107176.0,04 Apr,24,2020,20.66
Guam,4/24/2020,140.0,1373.0,04 Apr,24,2020,10.2
Hawaii,4/24/2020,596.0,27838.0,04 Apr,24,2020,2.14
Iowa,4/24/2020,4445.0,31973.0,04 Apr,24,2020,13.9
Idaho,4/24/2020,1836.0,19447.0,04 Apr,24,2020,9.44
Illinois,4/24/2020,39658.0,189632.0,04 Apr,24,2020,20.91
Indiana,4/24/2020,13680.0,75553.0,04 Apr,24,2020,18.11
Kansas,4/24/2020,2777.0,23588.0,04 Apr,24,2020,11.77
Kentucky,4/24/2020,3481.0,42844.0,04 Apr,24,2020,8.12
Louisiana,4/24/2020,26140.0,138112.0,04 Apr,24,2020,18.93
Massachusetts,4/24/2020,50969.0,275799.0,04 Apr,24,2020,18.48
Maryland,4/24/2020,16616.0,84716.0,04 Apr,24,2020,19.61
Maine,4/24/2020,965.0,17749.0,04 Apr,24,2020,5.44
Michigan,4/24/2020,42730.0,165784.0,04 Apr,24,2020,25.77
Minnesota,4/24/2020,4788.0,59494.0,04 Apr,24,2020,8.05
Missouri,4/24/2020,6625.0,67165.0,04 Apr,24,2020,9.86
Northern Mariana Islands,4/24/2020,14.0,65.0,04 Apr,24,2020,21.54
Mississippi,4/24/2020,5434.0,55670.0,04 Apr,24,2020,9.76
Montana,4/24/2020,444.0,12127.0,04 Apr,24,2020,3.66
North Carolina,4/24/2020,8052.0,100584.0,04 Apr,24,2020,8.01
North Dakota,4/24/2020,747.0,18251.0,04 Apr,24,2020,4.09
Nebraska,4/24/2020,2124.0,18612.0,04 Apr,24,2020,11.41
New Hampshire,4/24/2020,1670.0,18259.0,04 Apr,24,2020,9.15
New Jersey,4/24/2020,102196.0,205962.0,04 Apr,24,2020,49.62
New Mexico,4/24/2020,2379.0,46563.0,04 Apr,24,2020,5.11
Nevada,4/24/2020,4398.0,36192.0,04 Apr,24,2020,12.15
New York,4/24/2020,271590.0,730656.0,04 Apr,24,2020,37.17
Ohio,4/24/2020,15169.0,107697.0,04 Apr,24,2020,14.08
Oklahoma,4/24/2020,3121.0,46140.0,04 Apr,24,2020,6.76
Oregon,4/24/2020,2177.0,45492.0,04 Apr,24,2020,4.79
Pennsylvania,4/24/2020,38652.0,186143.0,04 Apr,24,2020,20.76
Puerto Rico,4/24/2020,1276.0,10589.0,04 Apr,24,2020,12.05
Rhode Island,4/24/2020,7188.0,48990.0,04 Apr,24,2020,14.67
South Carolina,4/24/2020,4917.0,44463.0,04 Apr,24,2020,11.06
South Dakota,4/24/2020,2040.0,14824.0,04 Apr,24,2020,13.76
Tennesee,4/24/2020,8726.0,131328.0,04 Apr,24,2020,6.64
Texas,4/24/2020,22806.0,242547.0,04 Apr,24,2020,9.4
Utah,4/24/2020,3782.0,84697.0,04 Apr,24,2020,4.47
Virginia,4/24/2020,11594.0,87596.0,04 Apr,24,2020,13.24
Virgin Islands,4/24/2020,54.0,696.0,04 Apr,24,2020,7.76
Vermont,4/24/2020,843.0,13651.0,04 Apr,24,2020,6.18
Washington,4/24/2020,14100.0,191084.0,04 Apr,24,2020,7.38
Wisconsin,4/24/2020,6364.0,60937.0,04 Apr,24,2020,10.44
West Virginia,4/24/2020,988.0,29811.0,04 Apr,24,2020,3.31
Wyoming,4/24/2020,473.0,8169.0,04 Apr,24,2020,5.79
Alaska,4/23/2020,337.0,12161.0,04 Apr,23,2020,2.77
Alabama,4/23/2020,5778.0,52641.0,04 Apr,23,2020,10.98
Arkansas,4/23/2020,2465.0,31590.0,04 Apr,23,2020,7.8
American Samoa,4/23/2020,0.0,3.0,04 Apr,23,2020,0.0
Arizona,4/23/2020,5769.0,58697.0,04 Apr,23,2020,9.83
California,4/23/2020,37369.0,482097.0,04 Apr,23,2020,7.75
Colorado,4/23/2020,10878.0,56411.0,04 Apr,23,2020,19.28
Connecticut,4/23/2020,23100.0,71497.0,04 Apr,23,2020,32.31
District of Columbia,4/23/2020,3361.0,15930.0,04 Apr,23,2020,21.1
Delaware,4/23/2020,3308.0,16912.0,04 Apr,23,2020,19.56
Florida,4/23/2020,28832.0,296708.0,04 Apr,23,2020,9.72
Georgia,4/23/2020,21512.0,101062.0,04 Apr,23,2020,21.29
Guam,4/23/2020,138.0,1318.0,04 Apr,23,2020,10.47
Hawaii,4/23/2020,592.0,27001.0,04 Apr,23,2020,2.19
Iowa,4/23/2020,3924.0,29262.0,04 Apr,23,2020,13.41
Idaho,4/23/2020,1802.0,19172.0,04 Apr,23,2020,9.4
Illinois,4/23/2020,36934.0,173316.0,04 Apr,23,2020,21.31
Indiana,4/23/2020,13039.0,72040.0,04 Apr,23,2020,18.1
Kansas,4/23/2020,2482.0,21318.0,04 Apr,23,2020,11.64
Kentucky,4/23/2020,3373.0,36075.0,04 Apr,23,2020,9.35
Louisiana,4/23/2020,25739.0,137513.0,04 Apr,23,2020,18.72
Massachusetts,4/23/2020,47992.0,260896.0,04 Apr,23,2020,18.4
Maryland,4/23/2020,15737.0,80100.0,04 Apr,23,2020,19.65
Maine,4/23/2020,937.0,17721.0,04 Apr,23,2020,5.29
Michigan,4/23/2020,41694.0,156699.0,04 Apr,23,2020,26.61
Minnesota,4/23/2020,4270.0,56414.0,04 Apr,23,2020,7.57
Missouri,4/23/2020,6321.0,64187.0,04 Apr,23,2020,9.85
Northern Mariana Islands,4/23/2020,14.0,65.0,04 Apr,23,2020,21.54
Mississippi,4/23/2020,5153.0,55389.0,04 Apr,23,2020,9.3
Montana,4/23/2020,442.0,11875.0,04 Apr,23,2020,3.72
North Carolina,4/23/2020,7608.0,96185.0,04 Apr,23,2020,7.91
North Dakota,4/23/2020,709.0,16916.0,04 Apr,23,2020,4.19
Nebraska,4/23/2020,1813.0,17360.0,04 Apr,23,2020,10.44
New Hampshire,4/23/2020,1588.0,17667.0,04 Apr,23,2020,8.99
New Jersey,4/23/2020,99989.0,200148.0,04 Apr,23,2020,49.96
New Mexico,4/23/2020,2210.0,41232.0,04 Apr,23,2020,5.36
Nevada,4/23/2020,4208.0,34749.0,04 Apr,23,2020,12.11
New York,4/23/2020,263460.0,695920.0,04 Apr,23,2020,37.86
Ohio,4/23/2020,14694.0,102877.0,04 Apr,23,2020,14.28
Oklahoma,4/23/2020,3017.0,46036.0,04 Apr,23,2020,6.55
Oregon,4/23/2020,2127.0,43976.0,04 Apr,23,2020,4.84
Pennsylvania,4/23/2020,37053.0,179114.0,04 Apr,23,2020,20.69
Puerto Rico,4/23/2020,915.0,10228.0,04 Apr,23,2020,8.95
Rhode Island,4/23/2020,6773.0,46041.0,04 Apr,23,2020,14.71
South Carolina,4/23/2020,4917.0,44463.0,04 Apr,23,2020,11.06
South Dakota,4/23/2020,1956.0,14065.0,04 Apr,23,2020,13.91
Tennesee,4/23/2020,8266.0,123100.0,04 Apr,23,2020,6.71
Texas,4/23/2020,21944.0,225078.0,04 Apr,23,2020,9.75
Utah,4/23/2020,3612.0,80627.0,04 Apr,23,2020,4.48
Virginia,4/23/2020,10998.0,82606.0,04 Apr,23,2020,13.31
Virgin Islands,4/23/2020,54.0,637.0,04 Apr,23,2020,8.48
Vermont,4/23/2020,834.0,13254.0,04 Apr,23,2020,6.29
Washington,4/23/2020,13750.0,184908.0,04 Apr,23,2020,7.44
Wisconsin,4/23/2020,6011.0,57467.0,04 Apr,23,2020,10.46
West Virginia,4/23/2020,967.0,27905.0,04 Apr,23,2020,3.47
Wyoming,4/23/2020,453.0,7694.0,04 Apr,23,2020,5.89
Alaska,4/22/2020,335.0,12159.0,04 Apr,22,2020,2.76
Alabama,4/22/2020,5465.0,48760.0,04 Apr,22,2020,11.21
Arkansas,4/22/2020,2276.0,29713.0,04 Apr,22,2020,7.66
American Samoa,4/22/2020,0.0,3.0,04 Apr,22,2020,0.0
Arizona,4/22/2020,5459.0,56601.0,04 Apr,22,2020,9.64
California,4/22/2020,35396.0,465327.0,04 Apr,22,2020,7.61
Colorado,4/22/2020,10447.0,54244.0,04 Apr,22,2020,19.26
Connecticut,4/22/2020,22469.0,69918.0,04 Apr,22,2020,32.14
District of Columbia,4/22/2020,3206.0,15502.0,04 Apr,22,2020,20.68
Delaware,4/22/2020,3200.0,16553.0,04 Apr,22,2020,19.33
Florida,4/22/2020,28309.0,288627.0,04 Apr,22,2020,9.81
Georgia,4/22/2020,20740.0,94072.0,04 Apr,22,2020,22.05
Guam,4/22/2020,134.0,1220.0,04 Apr,22,2020,10.98
Hawaii,4/22/2020,586.0,26199.0,04 Apr,22,2020,2.24
Iowa,4/22/2020,3748.0,28244.0,04 Apr,22,2020,13.27
Idaho,4/22/2020,1766.0,18170.0,04 Apr,22,2020,9.72
Illinois,4/22/2020,35108.0,164346.0,04 Apr,22,2020,21.36
Indiana,4/22/2020,12438.0,69470.0,04 Apr,22,2020,17.9
Kansas,4/22/2020,2211.0,20203.0,04 Apr,22,2020,10.94
Kentucky,4/22/2020,3192.0,33328.0,04 Apr,22,2020,9.58
Louisiana,4/22/2020,25258.0,136846.0,04 Apr,22,2020,18.46
Massachusetts,4/22/2020,44913.0,247471.0,04 Apr,22,2020,18.15
Maryland,4/22/2020,14775.0,76529.0,04 Apr,22,2020,19.31
Maine,4/22/2020,907.0,17691.0,04 Apr,22,2020,5.13
Michigan,4/22/2020,40705.0,147358.0,04 Apr,22,2020,27.62
Minnesota,4/22/2020,3758.0,53923.0,04 Apr,22,2020,6.97
Missouri,4/22/2020,6137.0,61646.0,04 Apr,22,2020,9.96
Northern Mariana Islands,4/22/2020,14.0,65.0,04 Apr,22,2020,21.54
Mississippi,4/22/2020,4894.0,53835.0,04 Apr,22,2020,9.09
Montana,4/22/2020,439.0,11583.0,04 Apr,22,2020,3.79
North Carolina,4/22/2020,7220.0,90336.0,04 Apr,22,2020,7.99
North Dakota,4/22/2020,677.0,16096.0,04 Apr,22,2020,4.21
Nebraska,4/22/2020,1722.0,16679.0,04 Apr,22,2020,10.32
New Hampshire,4/22/2020,1491.0,16882.0,04 Apr,22,2020,8.83
New Jersey,4/22/2020,95865.0,191659.0,04 Apr,22,2020,50.02
New Mexico,4/22/2020,2072.0,40877.0,04 Apr,22,2020,5.07
Nevada,4/22/2020,4081.0,33888.0,04 Apr,22,2020,12.04
New York,4/22/2020,257216.0,669982.0,04 Apr,22,2020,38.39
Ohio,4/22/2020,14117.0,98506.0,04 Apr,22,2020,14.33
